,Ticker,Adj. Close,Year
331670,APH,53.29,2019
332032,ADI,22.29,2007
332285,ADI,13.8,2008
332537,ADI,23.66,2009
332789,ADI,29.03,2010
333291,ADI,34.33,2012
333543,ADI,42.8,2013
333795,ADI,47.99,2014
334047,ADI,49.1,2015
334801,ADI,81.66,2018
335053,ADI,115.37,2019
335415,AEP,26.86,2007
335668,AEP,20.05,2008
335920,AEP,22.12,2009
336172,AEP,24.04,2010
336674,AEP,31.42,2012
336926,AEP,35.87,2013
337178,AEP,48.45,2014
337430,AEP,48.31,2015
338184,AEP,68.9,2018
338436,AEP,89.93,2019
338798,AVB,57.37,2007
339051,AVB,39.77,2008
339303,AVB,57.18,2009
339555,AVB,81.23,2010
340057,AVB,103.63,2012
340309,AVB,93.43,2013
340561,AVB,133.34,2014
340813,AVB,154.69,2015
341567,AVB,160.78,2018
341819,AVB,199.49,2019
342181,AVY,37.07,2007
342434,AVY,23.75,2008
342686,AVY,27.78,2009
342938,AVY,33.0,2010
343440,AVY,29.08,2012
343692,AVY,42.89,2013
343944,AVY,45.56,2014
344196,AVY,56.38,2015
344950,AVY,85.86,2018
345202,AVY,127.53,2019
345564,AN,15.66,2007
345817,AN,9.88,2008
346069,AN,19.15,2009
346321,AN,28.2,2010
346823,AN,39.7,2012
347075,AN,49.69,2013
347327,AN,60.41,2014
347579,AN,59.66,2015
348333,AN,35.7,2018
348585,AN,48.63,2019
348947,AIZ,50.58,2007
349200,AIZ,23.08,2008
349452,AIZ,23.21,2009
349704,AIZ,30.89,2010
350206,AIZ,29.02,2012
350458,AIZ,56.75,2013
350710,AIZ,59.46,2014
350962,AIZ,71.31,2015
351716,AIZ,84.91,2018
351968,AIZ,127.19,2019
352330,T,19.37,2007
352583,T,13.94,2008
352835,T,14.61,2009
353087,T,16.31,2010
353589,T,20.9,2012
353841,T,22.94,2013
354093,T,23.08,2014
354345,T,25.01,2015
355099,T,24.26,2018
355351,T,35.33,2019
355713,AJG,15.2,2007
355966,AJG,17.14,2008
356218,AJG,15.81,2009
356470,AJG,21.43,2010
356972,AJG,27.75,2012
357224,AJG,38.84,2013
357476,AJG,40.18,2014
357728,AJG,36.1,2015
358482,AJG,70.52,2018
358734,AJG,92.93,2019
359096,ADM,33.05,2007
359349,ADM,20.85,2008
359601,ADM,23.1,2009
359853,ADM,22.66,2010
360355,ADM,21.6,2012
360607,ADM,34.96,2013
360859,ADM,42.76,2014
361111,ADM,30.91,2015
361865,ADM,37.81,2018
362117,ADM,44.27,2019
362479,AMAT,13.76,2007
362732,AMAT,7.97,2008
362984,AMAT,11.19,2009
363236,AMAT,11.53,2010
363738,AMAT,9.93,2012
363990,AMAT,15.74,2013
364242,AMAT,22.62,2014
364494,AMAT,17.3,2015
365248,AMAT,31.61,2018
365500,AMAT,60.02,2019
365862,AIV,2.09,2007
366115,AIV,1.04,2008
366367,AIV,1.48,2009
366619,AIV,2.44,2010
367121,AIV,2.68,2012
367373,AIV,2.65,2013
367625,AIV,3.96,2014
367877,AIV,4.4,2015
368631,AIV,5.34,2018
368883,AIV,6.48,2019
369245,AON,40.56,2007
369498,AON,39.4,2008
369750,AON,33.56,2009
370002,AON,40.89,2010
370504,AON,50.65,2012
370756,AON,77.2,2013
371008,AON,88.24,2014
371260,AON,86.82,2015
372014,AON,142.05,2018
372266,AON,205.5,2019
372628,APC,59.48,2007
372881,APC,35.15,2008
373133,APC,57.35,2009
373385,APC,70.41,2010
373887,APC,69.38,2012
374139,APC,74.51,2013
374391,APC,78.33,2014
374643,APC,46.85,2015
375397,APC,43.36,2018
375800,AME,19.11,2007
376053,AME,12.39,2008
376305,AME,15.8,2009
376557,AME,24.47,2010
377059,AME,35.56,2012
377311,AME,50.12,2013
377563,AME,50.4,2014
377815,AME,51.66,2015
378569,AME,66.62,2018
378821,AME,98.78,2019
379183,AMP,40.41,2007
379436,AMP,17.43,2008
379688,AMP,29.72,2009
379940,AMP,44.76,2010
380442,AMP,50.81,2012
380694,AMP,95.68,2013
380946,AMP,112.15,2014
381198,AMP,92.14,2015
381952,AMP,98.03,2018
382204,AMP,160.76,2019
382566,AMT,35.9,2007
382819,AMT,24.71,2008
383071,AMT,36.42,2009
383323,AMT,43.52,2010
383825,AMT,66.37,2012
384077,AMT,69.54,2013
384329,AMT,87.46,2014
384581,AMT,87.46,2015
385335,AMT,151.76,2018
385587,AMT,224.38,2019
385949,AAL,13.87,2007
386202,AAL,7.29,2008
386454,AAL,4.56,2009
386706,AAL,9.44,2010
387208,AAL,12.72,2012
387460,AAL,23.8,2013
387712,AAL,50.81,2014
387964,AAL,40.47,2015
388718,AAL,31.6,2018
388970,AAL,28.58,2019
389332,AEE,30.17,2007
389585,AEE,19.73,2008
389837,AEE,17.68,2009
390089,AEE,18.9,2010
390591,AEE,22.82,2012
390843,AEE,28.14,2013
391095,AEE,37.35,2014
391347,AEE,36.47,2015
392101,AEE,61.11,2018
392353,AEE,73.84,2019
392715,ALL,37.7,2007
392968,ALL,24.68,2008
393220,ALL,23.42,2009
393472,ALL,25.54,2010
393974,ALL,33.97,2012
394226,ALL,47.08,2013
394478,ALL,61.78,2014
394730,ALL,55.62,2015
395484,ALL,78.25,2018
395736,ALL,108.62,2019
396098,ADS,70.28,2007
396351,ADS,43.61,2008
396603,ADS,60.54,2009
396855,ADS,66.57,2010
397357,ADS,135.67,2012
397609,ADS,246.43,2013
397861,ADS,268.1,2014
398113,ADS,259.21,2015
398867,ADS,143.77,2018
399119,ADS,109.55,2019
399260,ALLE,41.47,2013
399512,ALLE,52.36,2014
399764,ALLE,62.64,2015
400518,ALLE,77.68,2018
400770,ALLE,122.64,2019
401132,AKAM,34.6,2007
401385,AKAM,15.09,2008
401637,AKAM,25.34,2009
401889,AKAM,47.05,2010
402391,AKAM,40.91,2012
402643,AKAM,47.18,2013
402895,AKAM,62.96,2014
403147,AKAM,52.63,2015
403901,AKAM,61.08,2018
404153,AKAM,86.38,2019
404515,IBM,71.94,2007
404768,IBM,57.01,2008
405020,IBM,90.41,2009
405272,IBM,103.33,2010
405774,IBM,139.48,2012
406026,IBM,139.22,2013
406278,IBM,121.96,2014
406530,IBM,108.05,2015
407284,IBM,100.6,2018
407536,IBM,124.32,2019
407898,SLNM,1.6,2007
408151,SLNM,0.35,2008
408403,SLNM,0.16,2009
408655,SLNM,0.1,2010
409157,SLNM,0.09,2012
409409,SLNM,0.22,2013
409661,SLNM,0.13,2014
409913,SLNM,0.1,2015
410657,SLNM,0.02,2018
410898,SLNM,0.02,2019
411259,BXP,59.32,2007
411512,BXP,36.81,2008
411764,BXP,46.94,2009
412016,BXP,61.78,2010
412518,BXP,79.24,2012
412770,BXP,78.8,2013
413022,BXP,106.8,2014
413274,BXP,109.08,2015
414028,BXP,103.66,2018
414280,BXP,130.7,2019
414642,BWA,21.23,2007
414895,BWA,9.67,2008
415147,BWA,14.85,2009
415399,BWA,32.35,2010
415901,BWA,32.02,2012
416153,BWA,50.24,2013
416405,BWA,49.81,2014
416657,BWA,39.59,2015
417411,BWA,33.23,2018
417663,BWA,42.26,2019
418025,BA,63.99,2007
418278,BA,31.98,2008
418530,BA,42.12,2009
418782,BA,52.05,2010
419284,BA,63.11,2012
419536,BA,116.58,2013
419788,BA,113.63,2014
420040,BA,129.6,2015
420794,BA,313.39,2018
421046,BA,323.82,2019
421408,BIIB,56.92,2007
421661,BIIB,47.63,2008
421913,BIIB,53.5,2009
422165,BIIB,67.05,2010
422667,BIIB,146.37,2012
422919,BIIB,279.57,2013
423171,BIIB,339.45,2014
423423,BIIB,306.35,2015
424177,BIIB,300.92,2018
424429,BIIB,296.73,2019
424791,BBY,36.99,2007
425044,BBY,20.01,2008
425296,BBY,28.66,2009
425548,BBY,25.29,2010
426050,BBY,9.3,2012
426302,BBY,32.01,2013
426554,BBY,32.03,2014
426806,BBY,25.99,2015
427560,BBY,49.79,2018
427812,BBY,84.9,2019
428174,BRKA,141600.0,2007
428427,BRKA,96600.0,2008
428679,BRKA,99200.0,2009
428931,BRKA,120450.0,2010
429433,BRKA,134060.0,2012
429685,BRKA,177900.0,2013
429937,BRKA,226000.0,2014
430189,BRKA,197800.0,2015
430943,BRKA,306000.0,2018
431195,BRKA,339590.0,2019
431557,BDX,66.17,2007
431810,BDX,54.97,2008
432062,BDX,64.63,2009
432314,BDX,70.7,2010
432816,BDX,68.46,2012
433068,BDX,98.76,2013
433320,BDX,126.68,2014
433572,BDX,142.69,2015
434326,BDX,218.08,2018
434578,BDX,266.5,2019
434940,BCR,88.71,2007
435193,BCR,79.39,2008
435445,BCR,74.03,2009
435697,BCR,87.95,2010
436199,BCR,95.13,2012
436451,BCR,131.35,2013
436703,BCR,164.4,2014
436955,BCR,187.87,2015
437709,BHI,42.54,2007
437962,BHI,16.99,2008
438214,BHI,21.78,2009
438466,BHI,31.16,2010
438968,BHI,22.77,2012
439220,BHI,31.19,2013
439472,BHI,31.98,2014
439724,BHI,26.63,2015
440354,BAC,31.31,2007
440607,BAC,12.16,2008
440859,BAC,13.07,2009
441111,BAC,11.61,2010
441613,BAC,10.2,2012
441865,BAC,13.72,2013
442117,BAC,15.88,2014
442369,BAC,15.12,2015
443123,BAC,23.25,2018
443375,BAC,33.99,2019
443540,ICPT,34.24,2012
443792,ICPT,68.28,2013
444044,ICPT,156.0,2014
444296,ICPT,149.35,2015
445050,ICPT,100.79,2018
445302,ICPT,123.92,2019
445664,TGT,35.64,2007
445917,TGT,24.95,2008
446169,TGT,35.54,2009
446421,TGT,44.89,2010
446923,TGT,46.15,2012
447175,TGT,50.54,2013
447427,TGT,62.58,2014
447679,TGT,61.57,2015
448433,TGT,62.36,2018
448685,TGT,124.81,2019
449047,MDT,37.69,2007
449300,MDT,24.0,2008
449552,MDT,34.2,2009
449804,MDT,29.48,2010
450306,MDT,34.51,2012
450558,MDT,49.31,2013
450810,MDT,63.18,2014
451062,MDT,68.63,2015
451816,MDT,86.63,2018
452068,MDT,110.31,2019
452314,KITE,57.67,2014
452566,KITE,61.62,2015
453061,TPCS,3.75,2007
453314,TPCS,0.85,2008
453566,TPCS,0.85,2009
453818,TPCS,1.6,2010
454320,TPCS,1.21,2012
454572,TPCS,1.16,2013
454824,TPCS,0.12,2014
455076,TPCS,0.18,2015
455829,TPCS,0.98,2018
456081,TPCS,1.75,2019
456238,EIGI,14.18,2013
456490,EIGI,18.43,2014
456742,EIGI,10.93,2015
457496,EIGI,6.65,2018
457748,EIGI,4.7,2019
457965,BNED,9.95,2015
458719,BNED,4.01,2018
458971,BNED,4.27,2019
459333,CAMP,2.78,2007
459586,CAMP,0.45,2008
459838,CAMP,3.44,2009
460090,CAMP,3.14,2010
460592,CAMP,8.32,2012
460844,CAMP,27.97,2013
461096,CAMP,18.3,2014
461348,CAMP,19.93,2015
462102,CAMP,13.01,2018
462354,CAMP,9.58,2019
462703,AVAV,24.2,2007
462956,AVAV,36.81,2008
463208,AVAV,29.08,2009
463460,AVAV,26.83,2010
463962,AVAV,21.74,2012
464214,AVAV,29.14,2013
464466,AVAV,27.25,2014
464718,AVAV,29.47,2015
465472,AVAV,67.95,2018
465724,AVAV,61.74,2019
466086,REMI,1.55,2007
466339,REMI,0.7,2008
466591,REMI,0.39,2009
466843,REMI,0.5,2010
467345,REMI,0.1,2012
467597,REMI,0.18,2013
467849,REMI,0.34,2014
468101,REMI,0.15,2015
469090,REMI,0.17,2019
469450,AMWD,16.91,2007
469703,AMWD,17.29,2008
469955,AMWD,19.03,2009
470207,AMWD,24.31,2010
470709,AMWD,27.82,2012
470961,AMWD,39.53,2013
471213,AMWD,40.44,2014
471465,AMWD,79.98,2015
472219,AMWD,55.68,2018
472471,AMWD,104.51,2019
472833,GIS,18.35,2007
473086,GIS,20.1,2008
473338,GIS,24.16,2009
473590,GIS,25.0,2010
474092,GIS,30.26,2012
474344,GIS,38.52,2013
474596,GIS,42.48,2014
474848,GIS,47.38,2015
475602,GIS,35.55,2018
475854,GIS,50.88,2019
476216,PRU,59.5,2007
476469,PRU,20.17,2008
476721,PRU,33.66,2009
476973,PRU,40.56,2010
477475,PRU,39.19,2012
477727,PRU,69.41,2013
477979,PRU,69.85,2014
478231,PRU,64.72,2015
478985,PRU,71.66,2018
479237,PRU,86.03,2019
479599,JBL,12.28,2007
479852,JBL,5.56,2008
480104,JBL,14.8,2009
480356,JBL,17.47,2010
480858,JBL,17.29,2012
481110,JBL,15.87,2013
481362,JBL,20.19,2014
481614,JBL,21.86,2015
482368,JBL,24.22,2018
482620,JBL,40.81,2019
482982,LEN,15.69,2007
483235,LEN,7.86,2008
483487,LEN,11.77,2009
483739,LEN,17.45,2010
484241,LEN,36.54,2012
484493,LEN,37.54,2013
484745,LEN,42.7,2014
484997,LEN,46.76,2015
485751,LEN,38.43,2018
486003,LEN,54.94,2019
486166,DTRM,2.59,2015
486920,DTRM,0.23,2018
487448,LNN,61.51,2007
487701,LNN,27.78,2008
487953,LNN,35.14,2009
488205,LNN,52.83,2010
488707,LNN,72.06,2012
488959,LNN,74.88,2013
489211,LNN,78.56,2014
489463,LNN,67.27,2015
490217,LNN,93.33,2018
490469,LNN,94.44,2019
491269,UA,16.17,2018
491521,UA,19.18,2019
491665,DG,20.96,2009
491917,DG,28.66,2010
492419,DG,41.2,2012
492671,DG,56.37,2013
492923,DG,66.07,2014
493175,DG,67.98,2015
493929,DG,105.83,2018
494181,DG,154.19,2019
494543,CMG,147.07,2007
494796,CMG,61.98,2008
495048,CMG,88.16,2009
495300,CMG,212.66,2010
495802,CMG,297.46,2012
496054,CMG,532.78,2013
496306,CMG,684.51,2014
496558,CMG,479.85,2015
497312,CMG,431.79,2018
497564,CMG,837.11,2019
497721,PACB,15.91,2010
498223,PACB,1.7,2012
498475,PACB,5.23,2013
498727,PACB,7.84,2014
498979,PACB,13.13,2015
499733,PACB,7.4,2018
499985,PACB,5.14,2019
500347,O,13.74,2007
500600,O,12.62,2008
500852,O,15.25,2009
501104,O,21.25,2010
501606,O,27.49,2012
501858,O,26.85,2013
502110,O,36.07,2014
502362,O,40.9,2015
503116,O,56.92,2018
503368,O,69.02,2019
503730,TRUE,8.88,2007
503983,TRUE,3.4,2008
504235,TRUE,8.82,2009
504487,TRUE,9.88,2010
504989,TRUE,7.05,2012
505241,TRUE,8.24,2013
505493,TRUE,22.9,2014
505745,TRUE,9.54,2015
506499,TRUE,9.06,2018
506751,TRUE,4.75,2019
507113,KO,20.33,2007
507366,KO,15.43,2008
507618,KO,20.09,2009
507870,KO,23.91,2010
508372,KO,27.88,2012
508624,KO,32.68,2013
508876,KO,34.4,2014
509128,KO,36.16,2015
509882,KO,44.02,2018
510134,KO,53.09,2019
510496,CSCO,20.11,2007
510749,CSCO,12.11,2008
511001,CSCO,17.79,2009
511253,CSCO,15.03,2010
511755,CSCO,15.16,2012
512007,CSCO,17.69,2013
512259,CSCO,22.63,2014
512511,CSCO,22.77,2015
513265,CSCO,40.14,2018
513517,CSCO,45.69,2019
513879,AZZ,11.74,2007
514132,AZZ,10.4,2008
514384,AZZ,13.54,2009
514636,AZZ,17.03,2010
515138,AZZ,34.07,2012
515390,AZZ,43.93,2013
515642,AZZ,42.73,2014
515894,AZZ,51.25,2015
516648,AZZ,38.68,2018
516900,AZZ,44.73,2019
517262,IMGN,4.15,2007
517515,IMGN,4.29,2008
517767,IMGN,7.86,2009
518019,IMGN,9.26,2010
518521,IMGN,12.75,2012
518773,IMGN,14.67,2013
519025,IMGN,6.1,2014
519277,IMGN,13.57,2015
520031,IMGN,4.8,2018
520283,IMGN,5.11,2019
520464,COR,9.34,2010
520966,COR,20.23,2012
521218,COR,24.39,2013
521470,COR,30.9,2014
521722,COR,46.5,2015
522476,COR,79.48,2018
522728,COR,106.53,2019
523041,PM,24.3,2008
523293,PM,28.31,2009
523545,PM,36.01,2010
524047,PM,55.68,2012
524299,PM,60.41,2013
524551,PM,59.13,2014
524803,PM,67.06,2015
525557,PM,58.27,2018
525809,PM,78.65,2019
526085,BOJA,15.87,2015
526839,BOJA,16.08,2018
526953,VMW,71.09,2007
527206,VMW,19.82,2008
527458,VMW,35.45,2009
527710,VMW,74.37,2010
528212,VMW,78.74,2012
528464,VMW,75.04,2013
528716,VMW,69.03,2014
528968,VMW,47.32,2015
529722,VMW,137.13,2018
529974,VMW,151.79,2019
530114,SQ,13.09,2015
530868,SQ,56.09,2018
531120,SQ,62.56,2019
531482,NFLX,3.8,2007
531735,NFLX,4.27,2008
531987,NFLX,7.87,2009
532239,NFLX,25.1,2010
532741,NFLX,13.23,2012
532993,NFLX,52.6,2013
533245,NFLX,48.8,2014
533497,NFLX,114.38,2015
534251,NFLX,267.66,2018
534503,NFLX,323.57,2019
534865,SNX,9.18,2007
535118,SNX,5.31,2008
535370,SNX,14.36,2009
535622,SNX,14.62,2010
536124,SNX,16.11,2012
536376,SNX,31.58,2013
536628,SNX,36.69,2014
536880,SNX,42.52,2015
537634,SNX,39.56,2018
537886,SNX,63.98,2019
538248,RAD,55.8,2007
538501,RAD,6.2,2008
538753,RAD,30.2,2009
539005,RAD,17.66,2010
539507,RAD,27.2,2012
539759,RAD,101.2,2013
540011,RAD,150.4,2014
540263,RAD,156.8,2015
541017,RAD,14.17,2018
541269,RAD,15.47,2019
542059,ARA,11.52,2018
542311,ARA,10.37,2019
542673,CRM,15.67,2007
542926,CRM,8.0,2008
543178,CRM,18.44,2009
543430,CRM,33.0,2010
543932,CRM,42.03,2012
544184,CRM,55.19,2013
544436,CRM,59.31,2014
544688,CRM,78.4,2015
545442,CRM,136.97,2018
545694,CRM,162.64,2019
546056,MMC,19.01,2007
546309,MMC,17.96,2008
546561,MMC,16.98,2009
546813,MMC,21.78,2010
547315,MMC,29.07,2012
547567,MMC,41.8,2013
547819,MMC,50.55,2014
548071,MMC,50.02,2015
548825,MMC,76.33,2018
549077,MMC,108.64,2019
549439,INTC,17.76,2007
549692,INTC,10.04,2008
549944,INTC,14.45,2009
550196,INTC,15.36,2010
550698,INTC,16.12,2012
550950,INTC,21.1,2013
551202,INTC,30.44,2014
551454,INTC,29.77,2015
552208,INTC,44.15,2018
552460,INTC,57.71,2019
552822,QCOM,28.06,2007
553075,QCOM,25.92,2008
553327,QCOM,34.0,2009
553579,QCOM,37.07,2010
554081,QCOM,47.97,2012
554333,QCOM,58.69,2013
554585,QCOM,60.02,2014
554837,QCOM,41.63,2015
555591,QCOM,53.03,2018
555843,QCOM,85.21,2019
556151,GLUU,5.22,2007
556404,GLUU,0.5,2008
556656,GLUU,1.15,2009
556908,GLUU,2.07,2010
557410,GLUU,2.28,2012
557662,GLUU,3.88,2013
557914,GLUU,3.9,2014
558166,GLUU,2.43,2015
558920,GLUU,8.07,2018
559172,GLUU,6.05,2019
559534,MS,41.61,2007
559787,MS,13.0,2008
560039,MS,24.44,2009
560291,MS,22.63,2010
560793,MS,16.19,2012
561045,MS,26.76,2013
561297,MS,33.47,2014
561549,MS,27.87,2015
562303,MS,37.08,2018
562555,MS,49.18,2019
562917,SNAK,2.23,2007
563170,SNAK,1.63,2008
563422,SNAK,2.36,2009
563674,SNAK,4.32,2010
564176,SNAK,6.49,2012
564428,SNAK,13.26,2013
564680,SNAK,12.74,2014
564932,SNAK,7.1,2015
565676,SBUX,8.48,2007
565929,SBUX,3.92,2008
566181,SBUX,9.55,2009
566433,SBUX,13.49,2010
566935,SBUX,23.21,2012
567187,SBUX,34.37,2013
567439,SBUX,36.52,2014
567691,SBUX,54.12,2015
568445,SBUX,61.44,2018
568697,SBUX,85.44,2019
569059,SWY,28.88,2007
569312,SWY,20.31,2008
569564,SWY,18.53,2009
569816,SWY,20.0,2010
570318,SWY,17.16,2012
570570,SWY,31.76,2013
570822,SWY,35.12,2014
571099,ILMN,29.63,2007
571352,ILMN,26.05,2008
571604,ILMN,30.68,2009
571856,ILMN,63.34,2010
572358,ILMN,55.59,2012
572610,ILMN,110.59,2013
572862,ILMN,184.58,2014
573114,ILMN,191.95,2015
573868,ILMN,299.93,2018
574120,ILMN,331.74,2019
574482,GBX,17.96,2007
574735,GBX,5.67,2008
574987,GBX,8.63,2009
575239,GBX,17.46,2010
575741,GBX,13.45,2012
575993,GBX,27.32,2013
576245,GBX,44.91,2014
576497,GBX,27.64,2015
577251,GBX,36.11,2018
577503,GBX,30.52,2019
577865,WBA,27.86,2007
578118,WBA,18.28,2008
578370,WBA,27.65,2009
578622,WBA,29.9,2010
579124,WBA,29.89,2012
579376,WBA,47.5,2013
579628,WBA,64.27,2014
579880,WBA,73.02,2015
580634,WBA,62.29,2018
580886,WBA,55.43,2019
581248,MSM,25.21,2007
581501,MSM,23.39,2008
581753,MSM,30.49,2009
582005,MSM,43.4,2010
582507,MSM,52.23,2012
582759,MSM,56.71,2013
583011,MSM,60.04,2014
583263,MSM,42.57,2015
584017,MSM,62.58,2018
584269,MSM,66.18,2019
584631,ALX,157.54,2007
584884,ALX,116.25,2008
585136,ALX,138.84,2009
585388,ALX,192.26,2010
585890,ALX,224.77,2012
586142,ALX,232.37,2013
586394,ALX,318.8,2014
586646,ALX,289.56,2015
587400,ALX,262.08,2018
587652,ALX,298.96,2019
588237,KMI,23.92,2012
588489,KMI,25.4,2013
588741,KMI,31.32,2014
588993,KMI,11.66,2015
589747,KMI,13.21,2018
589999,KMI,19.08,2019
590361,FIS,19.22,2007
590614,FIS,13.79,2008
590866,FIS,20.05,2009
591118,FIS,23.61,2010
591620,FIS,30.96,2012
591872,FIS,48.71,2013
592124,FIS,57.41,2014
592376,FIS,56.84,2015
593130,FIS,100.09,2018
593382,FIS,137.29,2019
593595,PPSI,7.8,2013
593844,PPSI,7.07,2014
594096,PPSI,2.99,2015
594850,PPSI,3.97,2018
595102,PPSI,2.27,2019
595464,MCO,29.83,2007
595717,MCO,17.0,2008
595969,MCO,23.05,2009
596221,MCO,23.22,2010
596723,MCO,45.48,2012
596975,MCO,71.96,2013
597227,MCO,88.98,2014
597479,MCO,94.4,2015
598233,MCO,136.91,2018
598485,MCO,234.47,2019
598847,C,243.08,2007
599100,C,58.4,2008
599352,C,28.88,2009
599604,C,41.27,2010
600106,C,34.59,2012
600358,C,45.6,2013
600610,C,47.39,2014
600862,C,45.46,2015
601616,C,47.86,2018
601868,C,75.52,2019
602230,EPAC,33.25,2007
602483,EPAC,18.63,2008
602735,EPAC,18.19,2009
602987,EPAC,26.18,2010
603489,EPAC,27.54,2012
603741,EPAC,36.19,2013
603993,EPAC,26.94,2014
604245,EPAC,23.75,2015
604999,EPAC,20.91,2018
605251,EPAC,25.97,2019
605613,PKE,10.81,2007
605866,PKE,7.35,2008
606118,PKE,10.9,2009
606370,PKE,12.42,2010
606872,PKE,10.97,2012
607124,PKE,13.69,2013
607376,PKE,13.18,2014
607628,PKE,8.7,2015
608382,PKE,12.93,2018
608634,PKE,14.73,2019
609012,TRIP,37.32,2012
609264,TRIP,73.74,2013
609516,TRIP,66.46,2014
609768,TRIP,75.89,2015
610522,TRIP,48.02,2018
610774,TRIP,30.38,2019
611136,JNJ,44.65,2007
611389,JNJ,41.18,2008
611641,JNJ,45.83,2009
611893,JNJ,45.56,2010
612395,JNJ,55.49,2012
612647,JNJ,74.69,2013
612899,JNJ,87.64,2014
613151,JNJ,88.66,2015
613905,JNJ,120.66,2018
614157,JNJ,140.22,2019
614519,DHR,31.86,2007
614772,DHR,20.59,2008
615024,DHR,27.41,2009
615276,DHR,34.45,2010
615778,DHR,40.98,2012
616030,DHR,56.68,2013
616282,DHR,63.25,2014
616534,DHR,68.97,2015
617288,DHR,102.12,2018
617540,DHR,152.72,2019
617902,EBF,9.31,2007
618155,EBF,6.53,2008
618407,EBF,9.53,2009
618659,EBF,10.07,2010
619161,EBF,10.13,2012
619413,EBF,11.81,2013
619665,EBF,9.41,2014
619917,EBF,14.07,2015
620671,EBF,17.15,2018
620923,EBF,20.17,2019
621285,CCF,20.77,2007
621538,CCF,9.52,2008
621790,CCF,10.13,2009
622042,CCF,14.28,2010
622544,CCF,17.07,2012
622796,CCF,32.9,2013
623048,CCF,34.1,2014
623300,CCF,39.17,2015
624054,CCF,98.63,2018
624306,CCF,117.61,2019
624526,LULU,23.69,2007
624779,LULU,3.97,2008
625031,LULU,15.05,2009
625283,LULU,34.21,2010
625785,LULU,76.23,2012
626037,LULU,59.03,2013
626289,LULU,55.79,2014
626541,LULU,52.47,2015
627295,LULU,121.61,2018
627547,LULU,231.67,2019
627881,AJX,7.64,2015
628635,AJX,9.74,2018
628887,AJX,13.14,2019
629249,WFM,18.12,2007
629502,WFM,4.28,2008
629754,WFM,12.45,2009
630006,WFM,22.94,2010
630508,WFM,42.81,2012
630760,WFM,54.77,2013
631012,WFM,48.27,2014
631264,WFM,32.47,2015
631933,FDS,47.43,2007
632186,FDS,38.15,2008
632438,FDS,57.63,2009
632690,FDS,83.03,2010
633192,FDS,79.83,2012
633444,FDS,99.74,2013
633696,FDS,130.97,2014
633948,FDS,152.87,2015
634702,FDS,195.1,2018
634954,FDS,264.37,2019
635316,HELE,17.14,2007
635569,HELE,17.36,2008
635821,HELE,24.46,2009
636073,HELE,29.74,2010
636575,HELE,33.42,2012
636827,HELE,49.38,2013
637079,HELE,65.06,2014
637331,HELE,94.25,2015
638085,HELE,131.18,2018
638337,HELE,179.79,2019
638837,P,6.38,2012
639089,P,18.47,2013
639341,P,12.38,2014
639593,P,9.31,2015
640347,P,5.62,2018
640492,WNDW,0.96,2012
640743,WNDW,2.49,2013
640990,WNDW,1.3,2014
641241,WNDW,3.24,2015
641995,WNDW,2.03,2018
642247,WNDW,2.4,2019
642609,ARO,17.67,2007
642862,ARO,10.73,2008
643114,ARO,22.7,2009
643366,ARO,24.64,2010
643868,ARO,13.01,2012
644120,ARO,9.09,2013
644372,ARO,2.32,2014
644624,ARO,0.28,2015
644716,LEDS,290.5,2010
645218,LEDS,8.1,2012
645470,LEDS,9.37,2013
645722,LEDS,11.0,2014
645974,LEDS,3.7,2015
646728,LEDS,2.7,2018
646980,LEDS,1.98,2019
647342,RHT,20.84,2007
647595,RHT,13.22,2008
647847,RHT,30.9,2009
648099,RHT,45.65,2010
648601,RHT,52.96,2012
648853,RHT,56.04,2013
649105,RHT,69.14,2014
649357,RHT,82.81,2015
650111,RHT,175.64,2018
650491,SOTK,0.97,2007
650744,SOTK,0.5,2008
650996,SOTK,1.12,2009
651248,SOTK,1.01,2010
651750,SOTK,0.52,2012
652002,SOTK,1.04,2013
652254,SOTK,1.2,2014
652506,SOTK,1.15,2015
653257,SOTK,2.87,2018
653506,SOTK,2.27,2019
653866,MOS,76.58,2007
654119,MOS,28.13,2008
654371,MOS,50.04,2009
654623,MOS,64.21,2010
655125,MOS,48.34,2012
655377,MOS,41.14,2013
655629,MOS,40.57,2014
655881,MOS,25.18,2015
656635,MOS,28.53,2018
656887,MOS,21.31,2019
657249,BHE,16.38,2007
657502,BHE,11.8,2008
657754,BHE,17.47,2009
658006,BHE,16.78,2010
658508,BHE,15.35,2012
658760,BHE,21.32,2013
659012,BHE,23.5,2014
659264,BHE,19.09,2015
660018,BHE,20.03,2018
660270,BHE,33.2,2019
660632,VIDE,7.67,2007
660885,VIDE,8.02,2008
661137,VIDE,4.56,2009
661389,VIDE,4.0,2010
661891,VIDE,3.95,2012
662143,VIDE,3.53,2013
662395,VIDE,2.83,2014
662647,VIDE,1.01,2015
663631,VIDE,1.13,2019
663991,PRTX,6.5,2007
664244,PRTX,0.55,2008
664496,PRTX,0.85,2009
664748,PRTX,1.52,2010
665250,PRTX,1.15,2012
665502,PRTX,8.6,2013
665754,PRTX,4.7,2014
666006,PRTX,5.1,2015
666753,PRTX,0.11,2018
666995,PRTX,0.01,2019
667184,WINH,3.35,2014
667436,WINH,2.75,2015
668250,PPHM,12.95,2007
668503,PPHM,10.15,2008
